Iteration,Rank
0,2
50,8
100,1
150,4
200,11
250,11
300,1
350,11
400,11
450,11
500,11
550,11
600,5
650,11
700,11
750,7
800,11
850,1
900,2
950,4
1000,4
1050,5
1100,5
1150,8
1200,11
1250,4
1300,1
1350,1
1400,11
1450,11
1500,1
1550,9
1600,9
1650,8
1700,11
1750,7
1800,3
1850,7
1900,2
1950,1
2000,10
