Iteration,Rank
0,11
50,11
100,5
150,4
200,4
250,1
300,11
350,4
400,11
450,1
500,1
550,1
600,10
650,4
700,1
750,10
800,1
850,11
900,10
950,11
1000,1
1050,1
1100,3
1150,1
1200,10
1250,6
1300,1
1350,1
1400,4
1450,6
1500,2
1550,11
1600,2
1650,1
1700,1
1750,3
1800,1
1850,8
1900,1
1950,7
2000,1
