Iteration,Rank
0,11
50,2
100,11
150,11
200,1
250,1
300,11
350,3
400,1
450,1
500,1
550,1
600,1
650,1
700,4
750,1
800,1
850,11
900,7
950,1
1000,3
1050,1
1100,5
1150,1
1200,11
1250,11
1300,11
1350,4
1400,9
1450,11
1500,11
1550,2
1600,2
1650,11
1700,1
1750,2
1800,11
1850,11
1900,11
1950,2
2000,1
