Iteration,Rank
0,1
50,1
100,2
150,1
200,11
250,11
300,3
350,4
400,11
450,10
500,1
550,11
600,2
650,11
700,8
750,8
800,6
850,11
900,5
950,11
1000,11
1050,5
1100,11
1150,5
1200,11
1250,11
1300,9
1350,11
1400,2
1450,11
1500,11
1550,3
1600,11
1650,5
1700,11
1750,5
1800,3
1850,1
1900,2
1950,11
2000,10
