Iteration,Rank
0,11
50,11
100,11
150,11
200,11
250,11
300,1
350,11
400,11
450,11
500,10
550,11
600,1
650,2
700,3
750,1
800,11
850,1
900,3
950,11
1000,1
1050,11
1100,10
1150,3
1200,3
1250,1
1300,4
1350,6
1400,11
1450,11
1500,11
1550,1
1600,11
1650,3
1700,4
1750,1
1800,11
1850,9
1900,1
1950,7
2000,11
