Iteration,Rank
0,11
50,11
100,1
150,8
200,8
250,8
300,8
350,11
400,11
450,11
500,4
550,10
600,8
650,11
700,10
750,11
800,1
850,1
900,11
950,1
1000,10
1050,1
1100,8
1150,1
1200,11
1250,1
1300,11
1350,11
1400,2
1450,1
1500,1
1550,11
1600,11
1650,11
1700,5
1750,3
1800,4
1850,11
1900,11
1950,11
2000,2
