Iteration,Rank
0,1
50,1
100,11
150,11
200,1
250,2
300,8
350,11
400,4
450,11
500,9
550,3
600,11
650,4
700,7
750,6
800,8
850,7
900,10
950,11
1000,1
1050,2
1100,11
1150,1
1200,1
1250,5
1300,1
1350,1
1400,1
1450,11
1500,1
1550,11
1600,1
1650,1
1700,1
1750,11
1800,1
1850,3
1900,1
1950,4
2000,2
