Iteration,Rank
0,11
50,11
100,11
150,11
200,3
250,10
300,6
350,9
400,1
450,11
500,11
550,10
600,11
650,7
700,11
750,11
800,11
850,1
900,3
950,1
1000,11
1050,11
1100,11
1150,11
1200,1
1250,11
1300,11
1350,1
1400,1
1450,11
1500,1
1550,1
1600,1
1650,11
1700,11
1750,11
1800,8
1850,1
1900,5
1950,7
2000,3
