Iteration,Rank
0,11
50,11
100,8
150,1
200,9
250,11
300,11
350,11
400,6
450,8
500,11
550,1
600,11
650,11
700,11
750,11
800,9
850,8
900,1
950,1
1000,11
1050,1
1100,11
1150,11
1200,6
1250,11
1300,11
1350,11
1400,9
1450,11
1500,11
1550,11
1600,11
1650,5
1700,9
1750,6
1800,11
1850,8
1900,11
1950,11
2000,10
