Iteration,Rank
0,5
50,4
100,11
150,11
200,11
250,3
300,10
350,11
400,11
450,11
500,7
550,11
600,11
650,1
700,1
750,5
800,11
850,3
900,7
950,10
1000,1
1050,7
1100,9
1150,5
1200,9
1250,1
1300,11
1350,2
1400,1
1450,4
1500,1
1550,1
1600,1
1650,11
1700,1
1750,1
1800,11
1850,1
1900,11
1950,11
2000,10
