Iteration,Rank
0,11
50,11
100,11
150,5
200,11
250,3
300,4
350,11
400,11
450,8
500,6
550,11
600,11
650,11
700,3
750,11
800,10
850,11
900,4
950,10
1000,6
1050,4
1100,11
1150,11
1200,3
1250,11
1300,7
1350,11
1400,11
1450,3
1500,5
1550,11
1600,11
1650,8
1700,11
1750,1
1800,2
1850,11
1900,5
1950,5
2000,5
