Iteration,Rank
0,7
50,3
100,1
150,1
200,1
250,3
300,1
350,1
400,1
450,11
500,1
550,1
600,1
650,1
700,1
750,5
800,9
850,3
900,9
950,1
1000,5
1050,7
1100,1
1150,4
1200,1
1250,1
1300,2
1350,1
1400,1
1450,8
1500,11
1550,6
1600,6
1650,1
1700,10
1750,7
1800,1
1850,1
1900,1
1950,11
2000,11
