Iteration,Rank
0,9
50,11
100,9
150,11
200,11
250,11
300,1
350,1
400,7
450,1
500,7
550,1
600,11
650,11
700,1
750,1
800,1
850,11
900,1
950,10
1000,11
1050,11
1100,1
1150,7
1200,11
1250,1
1300,11
1350,1
1400,1
1450,1
1500,11
1550,3
1600,11
1650,11
1700,1
1750,1
1800,11
1850,1
1900,1
1950,1
2000,1
