Iteration,Rank
0,7
50,5
100,1
150,4
200,1
250,8
300,3
350,5
400,5
450,1
500,6
550,1
600,1
650,3
700,1
750,9
800,10
850,3
900,7
950,9
1000,4
1050,8
1100,1
1150,1
1200,8
1250,9
1300,4
1350,8
1400,1
1450,8
1500,2
1550,2
1600,7
1650,8
1700,3
1750,5
1800,9
1850,1
1900,11
1950,4
2000,2
