Iteration,Rank
0,11
50,11
100,11
150,3
200,11
250,11
300,11
350,1
400,4
450,11
500,11
550,4
600,11
650,11
700,10
750,11
800,1
850,1
900,11
950,4
1000,11
1050,11
1100,1
1150,11
1200,1
1250,11
1300,11
1350,10
1400,11
1450,9
1500,8
1550,11
1600,11
1650,11
1700,3
1750,1
1800,1
1850,1
1900,7
1950,5
2000,1
