Iteration,Rank
0,11
50,11
100,7
150,6
200,2
250,11
300,1
350,3
400,11
450,11
500,8
550,11
600,2
650,1
700,11
750,1
800,11
850,11
900,11
950,11
1000,1
1050,11
1100,11
1150,11
1200,11
1250,7
1300,1
1350,11
1400,11
1450,1
1500,1
1550,11
1600,1
1650,1
1700,11
1750,11
1800,11
1850,1
1900,11
1950,1
2000,11
