Iteration,Rank
0,11
50,11
100,7
150,1
200,1
250,1
300,7
350,6
400,1
450,11
500,11
550,1
600,11
650,1
700,11
750,11
800,1
850,11
900,1
950,5
1000,3
1050,11
1100,3
1150,11
1200,11
1250,11
1300,1
1350,11
1400,7
1450,1
1500,11
1550,11
1600,11
1650,11
1700,1
1750,3
1800,4
1850,11
1900,1
1950,3
2000,11
