Iteration,Rank
0,7
50,3
100,1
150,1
200,2
250,2
300,1
350,3
400,3
450,11
500,1
550,1
600,1
650,6
700,1
750,2
800,1
850,1
900,3
950,6
1000,1
1050,1
1100,1
1150,1
1200,1
1250,1
1300,11
1350,1
1400,9
1450,11
1500,1
1550,1
1600,11
1650,2
1700,2
1750,2
1800,1
1850,1
1900,11
1950,2
2000,1
