Iteration,Rank
0,1
50,1
100,1
150,1
200,1
250,11
300,1
350,1
400,1
450,1
500,1
550,11
600,2
650,3
700,3
750,1
800,1
850,4
900,1
950,6
1000,4
1050,1
1100,3
1150,1
1200,6
1250,1
1300,1
1350,1
1400,1
1450,1
1500,9
1550,1
1600,2
1650,1
1700,11
1750,3
1800,1
1850,1
1900,2
1950,1
2000,6
