Iteration,Rank
0,7
50,5
100,4
150,1
200,7
250,3
300,1
350,1
400,7
450,3
500,7
550,9
600,4
650,1
700,10
750,7
800,11
850,4
900,6
950,1
1000,8
1050,4
1100,6
1150,9
1200,1
1250,11
1300,8
1350,1
1400,1
1450,1
1500,11
1550,1
1600,1
1650,3
1700,2
1750,1
1800,1
1850,7
1900,1
1950,4
2000,5
