Iteration,Rank
0,1
50,10
100,4
150,1
200,1
250,11
300,1
350,3
400,1
450,9
500,4
550,1
600,6
650,1
700,8
750,6
800,11
850,10
900,10
950,3
1000,1
1050,5
1100,9
1150,1
1200,1
1250,1
1300,11
1350,11
1400,1
1450,1
1500,1
1550,1
1600,1
1650,1
1700,2
1750,4
1800,1
1850,3
1900,8
1950,1
2000,1
