Iteration,Rank
0,8
50,3
100,11
150,11
200,11
250,11
300,3
350,5
400,11
450,11
500,8
550,1
600,11
650,1
700,1
750,1
800,11
850,11
900,11
950,1
1000,1
1050,11
1100,11
1150,11
1200,1
1250,1
1300,1
1350,1
1400,11
1450,7
1500,11
1550,1
1600,1
1650,5
1700,11
1750,1
1800,1
1850,9
1900,11
1950,11
2000,1
