Iteration,Rank
0,4
50,9
100,3
150,11
200,1
250,1
300,11
350,1
400,1
450,1
500,10
550,1
600,1
650,1
700,11
750,6
800,10
850,10
900,1
950,1
1000,8
1050,10
1100,5
1150,11
1200,11
1250,11
1300,11
1350,11
1400,11
1450,11
1500,1
1550,11
1600,1
1650,1
1700,9
1750,11
1800,1
1850,7
1900,6
1950,10
2000,1
