Iteration,Rank
0,8
50,4
100,3
150,6
200,1
250,10
300,7
350,2
400,1
450,11
500,11
550,2
600,3
650,2
700,1
750,11
800,11
850,1
900,10
950,11
1000,3
1050,9
1100,1
1150,2
1200,2
1250,2
1300,1
1350,1
1400,1
1450,4
1500,3
1550,1
1600,7
1650,11
1700,4
1750,11
1800,10
1850,1
1900,1
1950,6
2000,11
