Iteration,Rank
0,1
50,4
100,1
150,1
200,1
250,1
300,1
350,1
400,2
450,1
500,2
550,1
600,1
650,1
700,1
750,1
800,1
850,2
900,3
950,1
1000,1
1050,1
1100,1
1150,4
1200,11
1250,1
1300,2
1350,1
1400,11
1450,1
1500,2
1550,1
1600,1
1650,1
1700,1
1750,7
1800,3
1850,1
1900,10
1950,1
2000,1
