Iteration,Rank
0,2
50,11
100,3
150,9
200,1
250,2
300,11
350,1
400,2
450,1
500,1
550,2
600,6
650,1
700,9
750,1
800,2
850,1
900,11
950,1
1000,7
1050,11
1100,8
1150,1
1200,1
1250,1
1300,1
1350,2
1400,11
1450,4
1500,1
1550,5
1600,11
1650,1
1700,1
1750,1
1800,1
1850,1
1900,1
1950,2
2000,11
