Iteration,Rank
0,1
50,1
100,11
150,1
200,2
250,1
300,3
350,1
400,11
450,10
500,1
550,2
600,1
650,1
700,1
750,1
800,1
850,11
900,1
950,2
1000,1
1050,1
1100,3
1150,2
1200,5
1250,11
1300,1
1350,1
1400,1
1450,1
1500,1
1550,3
1600,11
1650,2
1700,11
1750,11
1800,11
1850,4
1900,1
1950,1
2000,1
