Iteration,Rank
0,1
50,11
100,1
150,11
200,4
250,11
300,1
350,1
400,5
450,1
500,11
550,9
600,7
650,11
700,11
750,1
800,1
850,1
900,1
950,11
1000,4
1050,11
1100,11
1150,2
1200,11
1250,11
1300,11
1350,5
1400,4
1450,11
1500,3
1550,1
1600,1
1650,11
1700,11
1750,4
1800,1
1850,2
1900,1
1950,2
2000,10
