Iteration,Rank
0,1
50,9
100,3
150,1
200,2
250,10
300,9
350,1
400,7
450,1
500,1
550,9
600,9
650,4
700,5
750,2
800,1
850,1
900,5
950,3
1000,10
1050,1
1100,1
1150,2
1200,1
1250,11
1300,10
1350,1
1400,3
1450,9
1500,5
1550,1
1600,1
1650,4
1700,4
1750,7
1800,1
1850,11
1900,9
1950,1
2000,9
