Iteration,Rank
0,6
50,5
100,6
150,1
200,1
250,1
300,2
350,6
400,1
450,4
500,1
550,1
600,1
650,5
700,4
750,11
800,8
850,3
900,1
950,10
1000,1
1050,1
1100,3
1150,1
1200,1
1250,1
1300,1
1350,1
1400,3
1450,1
1500,1
1550,1
1600,1
1650,1
1700,1
1750,1
1800,1
1850,1
1900,11
1950,1
2000,1
