Iteration,Rank
0,10
50,2
100,6
150,1
200,1
250,1
300,1
350,1
400,8
450,5
500,10
550,5
600,4
650,7
700,2
750,1
800,9
850,1
900,2
950,6
1000,2
1050,3
1100,4
1150,1
1200,1
1250,3
1300,1
1350,8
1400,2
1450,3
1500,1
1550,1
1600,1
1650,8
1700,10
1750,5
1800,7
1850,6
1900,6
1950,5
2000,1
