Iteration,Rank
0,11
50,8
100,1
150,11
200,9
250,1
300,1
350,1
400,1
450,1
500,11
550,4
600,1
650,5
700,10
750,1
800,1
850,1
900,1
950,1
1000,3
1050,1
1100,1
1150,7
1200,1
1250,1
1300,1
1350,1
1400,1
1450,1
1500,1
1550,1
1600,1
1650,1
1700,1
1750,1
1800,1
1850,1
1900,11
1950,1
2000,11
