Iteration,Rank
0,11
50,11
100,11
150,11
200,11
250,4
300,3
350,5
400,1
450,11
500,11
550,11
600,11
650,4
700,1
750,7
800,1
850,11
900,11
950,1
1000,1
1050,11
1100,1
1150,11
1200,1
1250,1
1300,1
1350,11
1400,1
1450,9
1500,11
1550,11
1600,1
1650,1
1700,11
1750,1
1800,1
1850,1
1900,10
1950,1
2000,1
