Iteration,Rank
0,11
50,11
100,11
150,10
200,11
250,1
300,11
350,11
400,1
450,1
500,7
550,11
600,1
650,11
700,11
750,11
800,11
850,11
900,11
950,11
1000,11
1050,1
1100,11
1150,11
1200,11
1250,11
1300,11
1350,1
1400,1
1450,3
1500,11
1550,11
1600,11
1650,1
1700,11
1750,1
1800,1
1850,1
1900,1
1950,1
2000,5
