Iteration,Rank
0,11
50,1
100,1
150,1
200,1
250,1
300,1
350,11
400,11
450,1
500,1
550,11
600,1
650,6
700,1
750,11
800,1
850,6
900,11
950,11
1000,1
1050,11
1100,1
1150,11
1200,1
1250,1
1300,1
1350,11
1400,1
1450,1
1500,1
1550,1
1600,1
1650,11
1700,11
1750,11
1800,11
1850,1
1900,1
1950,3
