Iteration,Rank
0,8
50,8
100,1
150,10
200,5
250,1
300,2
350,5
400,1
450,11
500,1
550,11
600,1
650,11
700,2
750,9
800,1
850,11
900,8
950,6
1000,11
1050,1
1100,3
1150,1
1200,11
1250,5
1300,11
1350,1
1400,4
1450,1
1500,6
1550,1
1600,8
1650,1
1700,1
1750,10
1800,1
1850,5
1900,1
1950,1
2000,5
