Iteration,Rank
0,2
50,11
100,11
150,11
200,11
250,1
300,2
350,11
400,11
450,2
500,4
550,11
600,1
650,11
700,11
750,11
800,11
850,11
900,7
950,11
1000,11
1050,7
1100,11
1150,11
1200,11
1250,4
1300,11
1350,11
1400,1
1450,11
1500,2
1550,11
1600,6
1650,5
1700,1
1750,11
1800,11
1850,1
1900,11
1950,11
2000,11
