Iteration,Rank
0,3
50,5
100,1
150,11
200,1
250,1
300,2
350,1
400,1
450,1
500,1
550,9
600,1
650,5
700,11
750,1
800,1
850,1
900,11
950,2
1000,5
1050,2
1100,1
1150,2
1200,9
1250,1
1300,4
1350,1
1400,2
1450,1
1500,5
1550,1
1600,11
1650,11
1700,11
1750,1
1800,11
1850,1
1900,1
1950,11
2000,11
