Iteration,Rank
0,11
50,11
100,11
150,11
200,11
250,11
300,10
350,4
400,2
450,1
500,11
550,10
600,11
650,11
700,11
750,11
800,3
850,1
900,11
950,6
1000,11
1050,1
1100,11
1150,1
1200,11
1250,1
1300,11
1350,4
1400,3
1450,11
1500,11
1550,11
1600,1
1650,1
1700,11
1750,11
1800,11
1850,6
1900,1
1950,4
2000,1
