Iteration,Rank
0,11
50,11
100,11
150,11
200,1
250,11
300,1
350,1
400,11
450,11
500,10
550,1
600,7
650,6
700,11
750,11
800,11
850,1
900,1
950,11
1000,11
1050,1
1100,1
1150,1
1200,1
1250,1
1300,1
1350,1
1400,1
1450,1
1500,11
1550,1
1600,1
1650,1
1700,1
1750,1
1800,1
1850,1
1900,1
1950,1
2000,1
