Iteration,Rank
0,5
50,11
100,11
150,11
200,11
250,11
300,11
350,11
400,5
450,11
500,3
550,1
600,11
650,1
700,1
750,2
800,11
850,11
900,4
950,2
1000,11
1050,1
1100,1
1150,3
1200,1
1250,1
1300,1
1350,11
1400,11
1450,3
1500,1
1550,1
1600,1
1650,1
1700,1
1750,1
1800,1
1850,1
1900,1
1950,3
2000,2
