Iteration,Rank
0,6
50,5
100,1
150,9
200,1
250,1
300,6
350,10
400,9
450,10
500,6
550,11
600,8
650,8
700,1
750,8
800,3
850,7
900,11
950,9
1000,11
1050,1
1100,6
1150,5
1200,11
1250,8
1300,11
1350,6
1400,7
1450,7
1500,1
1550,11
1600,10
1650,1
1700,2
1750,1
1800,1
1850,1
1900,1
1950,11
2000,1
