Iteration,Rank
0,3
50,1
100,1
150,1
200,1
250,1
300,3
350,1
400,1
450,1
500,1
550,1
600,5
650,1
700,2
750,1
800,1
850,1
900,2
950,4
1000,8
1050,1
1100,1
1150,1
1200,10
1250,1
1300,1
1350,1
1400,1
1450,1
1500,1
1550,4
1600,1
1650,11
1700,1
1750,2
1800,1
1850,1
1900,1
1950,1
2000,7
