Iteration,Rank
0,1
50,1
100,8
150,2
200,1
250,1
300,1
350,11
400,1
450,1
500,7
550,3
600,2
650,10
700,1
750,3
800,3
850,10
900,1
950,1
1000,2
1050,1
1100,11
1150,1
1200,1
1250,11
1300,1
1350,1
1400,11
1450,11
1500,8
1550,1
1600,1
1650,1
1700,2
1750,1
1800,11
1850,11
1900,11
1950,11
2000,2
