Iteration,Rank
0,3
50,11
100,3
150,5
200,3
250,10
300,2
350,5
400,2
450,3
500,11
550,8
600,1
650,1
700,1
750,11
800,4
850,6
900,4
950,3
1000,11
1050,1
1100,1
1150,1
1200,1
1250,1
1300,1
1350,1
1400,1
1450,1
1500,11
1550,10
1600,1
1650,1
1700,2
1750,11
1800,2
1850,1
1900,1
1950,11
2000,3
