Iteration,Rank
0,2
50,3
100,1
150,5
200,1
250,1
300,3
350,1
400,8
450,1
500,4
550,2
600,11
650,10
700,10
750,8
800,8
850,3
900,1
950,5
1000,1
1050,1
1100,1
1150,6
1200,11
1250,1
1300,2
1350,10
1400,11
1450,3
1500,1
1550,4
1600,1
1650,11
1700,11
1750,3
1800,11
1850,2
1900,11
1950,1
2000,11
