Iteration,Rank
0,10
50,5
100,1
150,10
200,1
250,1
300,1
350,5
400,1
450,1
500,1
550,1
600,1
650,1
700,1
750,1
800,11
850,7
900,11
950,1
1000,1
1050,1
1100,7
1150,1
1200,1
1250,1
1300,1
1350,1
1400,7
1450,1
1500,8
1550,1
1600,7
1650,1
1700,2
1750,1
1800,1
1850,1
1900,11
1950,11
2000,2
