Iteration,Rank
0,1
50,1
100,3
150,1
200,1
250,1
300,1
350,1
400,1
450,1
500,1
550,1
600,10
650,1
700,1
750,1
800,1
850,2
900,3
950,11
1000,7
1050,4
1100,6
1150,1
1200,11
1250,11
1300,1
1350,1
1400,1
1450,8
1500,4
1550,1
1600,1
1650,1
1700,1
1750,1
1800,1
1850,1
1900,1
1950,1
2000,8
