Iteration,Rank
0,1
50,1
100,5
150,1
200,1
250,8
300,2
350,6
400,1
450,1
500,11
550,5
600,11
650,1
700,1
750,1
800,3
850,1
900,1
950,11
1000,11
1050,8
1100,11
1150,5
1200,1
1250,1
1300,1
1350,11
1400,11
1450,11
1500,7
1550,1
1600,1
1650,1
1700,1
1750,1
1800,1
1850,1
1900,7
1950,11
2000,8
