Iteration,Rank
0,6
50,11
100,1
150,11
200,11
250,8
300,6
350,11
400,8
450,8
500,10
550,9
600,11
650,11
700,2
750,10
800,3
850,2
900,4
950,4
1000,7
1050,11
1100,11
1150,11
1200,1
1250,1
1300,1
1350,4
1400,9
1450,7
1500,1
1550,9
1600,6
1650,1
1700,1
1750,3
1800,1
1850,1
1900,3
1950,1
2000,9
