Iteration,Rank
0,11
50,9
100,1
150,1
200,4
250,1
300,11
350,6
400,1
450,1
500,1
550,7
600,6
650,4
700,11
750,3
800,4
850,9
900,1
950,10
1000,1
1050,2
1100,4
1150,6
1200,1
1250,2
1300,9
1350,3
1400,1
1450,1
1500,10
1550,1
1600,5
1650,6
1700,1
1750,3
1800,1
1850,6
1900,11
1950,4
2000,10
