Iteration,Rank
0,11
50,1
100,1
150,11
200,11
250,11
300,11
350,11
400,11
450,1
500,11
550,1
600,1
650,4
700,1
750,11
800,11
850,11
900,11
950,1
1000,1
1050,8
1100,1
1150,3
1200,11
1250,11
1300,11
1350,1
1400,11
1450,9
1500,11
1550,1
1600,1
1650,1
1700,1
1750,11
1800,2
1850,11
1900,1
1950,1
2000,2
