Iteration,Rank
0,5
50,1
100,5
150,1
200,2
250,1
300,5
350,9
400,6
450,9
500,6
550,1
600,1
650,9
700,8
750,6
800,9
850,10
900,1
950,9
1000,11
1050,6
1100,5
1150,2
1200,11
1250,1
1300,1
1350,10
1400,1
1450,3
1500,1
1550,5
1600,5
1650,11
1700,11
1750,1
1800,2
1850,11
1900,11
1950,6
2000,5
