Iteration,Rank
0,2
50,5
100,1
150,1
200,1
250,10
300,4
350,4
400,1
450,1
500,1
550,1
600,2
650,9
700,1
750,6
800,5
850,7
900,11
950,1
1000,1
1050,9
1100,1
1150,11
1200,5
1250,7
1300,5
1350,10
1400,3
1450,1
1500,1
1550,1
1600,1
1650,1
1700,10
1750,1
1800,1
1850,1
1900,3
1950,3
2000,4
