Iteration,Rank
0,7
50,2
100,6
150,1
200,1
250,10
300,11
350,1
400,11
450,2
500,1
550,11
600,5
650,9
700,3
750,1
800,1
850,1
900,1
950,1
1000,3
1050,11
1100,1
1150,1
1200,1
1250,1
1300,1
1350,1
1400,1
1450,1
1500,1
1550,1
1600,1
1650,1
1700,1
1750,11
1800,1
1850,1
1900,3
1950,10
2000,1
