Iteration,Rank
0,1
50,5
100,1
150,2
200,8
250,1
300,2
350,3
400,1
450,11
500,9
550,1
600,1
650,8
700,9
750,3
800,11
850,4
900,2
950,8
1000,1
1050,7
1100,2
1150,6
1200,2
1250,10
1300,1
1350,1
1400,9
1450,6
1500,1
1550,8
1600,1
1650,9
1700,1
1750,9
1800,1
1850,4
1900,5
1950,7
2000,2
