Iteration,Rank
0,1
50,7
100,11
150,1
200,11
250,1
300,11
350,1
400,11
450,6
500,11
550,11
600,1
650,11
700,7
750,11
800,4
850,10
900,2
950,1
1000,10
1050,1
1100,9
1150,2
1200,1
1250,4
1300,11
1350,2
1400,7
1450,7
1500,11
1550,11
1600,5
1650,10
1700,11
1750,1
1800,11
1850,11
1900,11
1950,7
2000,3
